net,length_um
_11267_,5.49
_00165_,5.485
_00151_,5.48
_00950_,5.48
_01234_,5.48
_01623_,5.48
_01722_,5.48
_01951_,5.48
_02143_,5.48
_02580_,5.48
_03088_,5.48
_03601_,5.48
_03730_,5.48
_05685_,5.48
_07291_,5.48
_07360_,5.48
_07760_,5.48
_07795_,5.48
_08453_,5.48
_08739_,5.48
_09018_,5.48
_09558_,5.48
_09607_,5.48
_09778_,5.48
_10139_,5.48
_10604_,5.48
_10636_,5.48
_11411_,5.48
_11768_,5.48
_12023_,5.48
_12281_,5.475
_00106_,5.46
_00232_,5.46
_01285_,5.46
_01347_,5.46
_07519_,5.46
_08910_,5.46
_11124_,5.46
_12722_,5.46
net902,5.46
net448,5.46
_11143_,5.42
A_in[3],5.41
A_in[61],5.41
Aligned_C[1],5.41
B_in[31],5.41
B_in[9],5.41
C_in[17],5.41
partial_products_carry[64],5.41
partial_products_carry[85],5.41
partial_products_sum[30],5.41
partial_products_sum[53],5.41
_01013_,5.4
_01691_,5.4
_04037_,5.4
_06065_,5.4
_06851_,5.4
_07038_,5.4
_07172_,5.4
_08397_,5.4
_08813_,5.4
_09115_,5.4
_09129_,5.4
_09143_,5.4
_09626_,5.4
_09702_,5.4
_09836_,5.4
_10743_,5.4
_10765_,5.4
_11061_,5.4
_11606_,5.4
u_align.Aligned_C\[53\],5.4
net413,5.4
net471,5.4
_00042_,5.38
_00139_,5.38
_00431_,5.38
_00438_,5.38
_00555_,5.38
_00884_,5.38
_01572_,5.38
_02318_,5.38
_04052_,5.38
_05436_,5.38
_05509_,5.38
_05955_,5.38
_06367_,5.38
_08653_,5.38
_08711_,5.38
_09182_,5.38
_09661_,5.38
_09781_,5.38
_10772_,5.38
_11111_,5.38
_11138_,5.38
u_multiplier.dp_c0_hi\[53\],5.38
u_multiplier.dp_c0_hi\[54\],5.38
_00364_,5.37
_02421_,5.36
_07092_,5.36
_07325_,5.36
_07990_,5.36
_08335_,5.36
_08568_,5.36
_08577_,5.36
_09450_,5.36
_09729_,5.36
_10047_,5.36
_10252_,5.36
_10752_,5.36
_10834_,5.36
_11658_,5.36
_12920_,5.36
_00568_,5.34
_00696_,5.34
_01884_,5.34
_01991_,5.34
_02136_,5.34
_02270_,5.34
_03506_,5.34
_03597_,5.34
_04003_,5.34
_04176_,5.34
_04341_,5.34
_04398_,5.34
_04477_,5.34
_04532_,5.34
_04945_,5.34
_05485_,5.34
_05587_,5.34
_05840_,5.34
_05990_,5.34
_06158_,5.34
_06209_,5.34
_06524_,5.34
_06655_,5.34
_07098_,5.34
_08212_,5.34
_08495_,5.34
_08725_,5.34
_09309_,5.34
_09777_,5.34
_10231_,5.34
_11649_,5.34
_11745_,5.34
_12388_,5.34
_12639_,5.34
_12743_,5.34
_11448_,5.335
_12036_,5.33
Aligned_C[43],5.31
C_in[14],5.31
_00419_,5.3
_09160_,5.29
net882,5.29
_00489_,5.28
_01827_,5.28
_01954_,5.28
_01990_,5.28
_02151_,5.28
_02770_,5.28
_03716_,5.28
_05321_,5.28
_05490_,5.28
_06161_,5.28
_07152_,5.28
_08631_,5.28
_08705_,5.28
_08871_,5.28
_08881_,5.28
_09751_,5.28
_10450_,5.28
_10730_,5.28
_10869_,5.28
_10942_,5.28
_11736_,5.28
_12079_,5.28
_12110_,5.28
net251,5.28
net466,5.28
net955,5.28
_02347_,5.265
_00207_,5.26
_00231_,5.26
_00359_,5.26
_00365_,5.26
_00733_,5.26
_00780_,5.26
_00909_,5.26
_00940_,5.26
_01559_,5.26
_01777_,5.26
_02095_,5.26
_02203_,5.26
_02265_,5.26
_02737_,5.26
_02815_,5.26
_03201_,5.26
_04410_,5.26
_04531_,5.26
_04733_,5.26
_04890_,5.26
_05266_,5.26
_06187_,5.26
_06201_,5.26
_06464_,5.26
_06487_,5.26
_06535_,5.26
_06565_,5.26
_07029_,5.26
_07037_,5.26
_07039_,5.26
_07084_,5.26
_07772_,5.26
_08704_,5.26
_08764_,5.26
_08768_,5.26
_08822_,5.26
_08944_,5.26
_09025_,5.26
_09168_,5.26
_09313_,5.26
_09431_,5.26
_10041_,5.26
_10254_,5.26
_10272_,5.26
_10459_,5.26
_10681_,5.26
_11030_,5.26
_11041_,5.26
_11137_,5.26
_11804_,5.26
_11996_,5.26
_12204_,5.26
_12428_,5.26
_12576_,5.26
_12662_,5.26
_12723_,5.26
_12749_,5.26
net1017,5.26
_01392_,5.24
_05231_,5.24
_05668_,5.24
_08194_,5.24
_08402_,5.24
_11805_,5.24
_00337_,5.22
_00366_,5.22
_00671_,5.22
_01405_,5.22
_01435_,5.22
_02233_,5.22
_02531_,5.22
_03232_,5.22
_03245_,5.22
_04251_,5.22
_04339_,5.22
_04458_,5.22
_04482_,5.22
_04538_,5.22
_06696_,5.22
_07509_,5.22
_07724_,5.22
_08029_,5.22
_08763_,5.22
_08823_,5.22
_08824_,5.22
_08905_,5.22
_09226_,5.22
_09667_,5.22
_10269_,5.22
_10821_,5.22
_11272_,5.22
_11636_,5.22
_11704_,5.22
_12590_,5.22
_12594_,5.22
net416,5.22
A_in[26],5.19
Aligned_C[155],5.19
Aligned_C[29],5.19
ExpDiff[19],5.19
MaxExp[17],5.19
MaxExp[9],5.19
partial_products_carry[45],5.19
partial_products_sum[107],5.19
partial_products_sum[41],5.19
partial_products_sum[92],5.19
partial_products_sum[9],5.19
_00291_,5.185
_07881_,5.185
u_multiplier.partial_carry\[95\],5.185
_06178_,5.18
_11794_,5.18
_12260_,5.18
_06147_,5.17
_00587_,5.16
_00685_,5.16
_02133_,5.16
_04933_,5.16
_05084_,5.16
_05811_,5.16
_06408_,5.16
_06911_,5.16
_07090_,5.16
_08526_,5.16
_08534_,5.16
_08988_,5.16
_09111_,5.16
_09749_,5.16
_10238_,5.16
_10469_,5.16
_10610_,5.16
_11191_,5.16
_11894_,5.15
_00132_,5.14
_00712_,5.14
_01462_,5.14
_01940_,5.14
_03495_,5.14
_04021_,5.14
_05347_,5.14
_05450_,5.14
_05718_,5.14
_06686_,5.14
_06739_,5.14
_06858_,5.14
_06861_,5.14
_07375_,5.14
_07444_,5.14
_07799_,5.14
_08082_,5.14
_08163_,5.14
_08533_,5.14
_09169_,5.14
_10189_,5.14
_10273_,5.14
_10535_,5.14
_11103_,5.14
_11189_,5.14
_12105_,5.14
_12325_,5.14
_12831_,5.14
_12946_,5.14
u_align.Aligned_C\[64\],5.14
net265,5.14
net662,5.14
_01565_,5.12
_01972_,5.12
_01992_,5.12
_09225_,5.12
_10428_,5.12
_11820_,5.12
_12970_,5.12
_00048_,5.1
_05976_,5.1
_10501_,5.1
_10818_,5.1
_11626_,5.1
Aligned_C[101],5.07
Aligned_C[27],5.07
Aligned_C[38],5.07
ExpDiff[0],5.07
ExpDiff[15],5.07
ExpDiff[28],5.07
MaxExp[7],5.07
ProdASC[43],5.07
_10994_,5.07
partial_products_carry[24],5.07
partial_products_carry[91],5.07
partial_products_sum[18],5.07
partial_products_sum[44],5.07
partial_products_sum[52],5.07
partial_products_sum[67],5.07
valid_out,5.07
_01560_,5.06
_01994_,5.06
_06295_,5.06
_12910_,5.06
net933,5.06
_00031_,5.04
_00113_,5.04
_03410_,5.04
_03769_,5.04
_04815_,5.04
_05557_,5.04
_07897_,5.04
_09559_,5.04
_09643_,5.04
_10880_,5.04
_12729_,5.04
u_exp_compare.MaxExp\[20\],5.04
net520,5.04
_00697_,5.02
_00779_,5.02
_00863_,5.02
_00912_,5.02
_00992_,5.02
_01846_,5.02
_02929_,5.02
_04413_,5.02
_05860_,5.02
_06138_,5.02
_06445_,5.02
_07542_,5.02
_08414_,5.02
_08803_,5.02
_10633_,5.02
_11192_,5.02
_11407_,5.02
_11578_,5.02
_11716_,5.02
_12120_,5.02
_12381_,5.02
_00018_,5
_00234_,5
_00969_,5
_08982_,5
_11201_,5
_11289_,5
u_exp_compare.MaxExp\[19\],5
B_in[61],4.95
C_in[60],4.95
_00191_,4.94
_00245_,4.94
_00890_,4.94
_01076_,4.94
_01215_,4.94
_01568_,4.94
_05255_,4.94
_05397_,4.94
_05576_,4.94
_05712_,4.94
_06046_,4.94
_06401_,4.94
_06581_,4.94
_06871_,4.94
_07341_,4.94
_08236_,4.94
_09060_,4.94
_09312_,4.94
_09386_,4.94
_09764_,4.94
_10014_,4.94
_10184_,4.94
_10570_,4.94
_10628_,4.94
_11225_,4.94
_11254_,4.94
_11298_,4.94
_11384_,4.94
_11479_,4.94
_11564_,4.94
_11752_,4.94
_12403_,4.94
_12445_,4.94
_12481_,4.94
_12558_,4.94
_12747_,4.94
_12800_,4.94
u_exp_compare.MaxExp\[23\],4.94
u_multiplier.dp_c0_hi\[37\],4.94
net458,4.94
net533,4.94
net733,4.94
_00013_,4.92
_00014_,4.92
_00070_,4.92
_00092_,4.92
_00390_,4.92
_00442_,4.92
_00596_,4.92
_00839_,4.92
_01069_,4.92
_01146_,4.92
_01671_,4.92
_01720_,4.92
_01975_,4.92
_02066_,4.92
_02224_,4.92
_02296_,4.92
_02371_,4.92
_02793_,4.92
_03327_,4.92
_03689_,4.92
_04348_,4.92
_04852_,4.92
_04866_,4.92
_05091_,4.92
_05382_,4.92
_05658_,4.92
_05719_,4.92
_06160_,4.92
_06200_,4.92
_06777_,4.92
_07482_,4.92
_07719_,4.92
_08160_,4.92
_08250_,4.92
_08434_,4.92
_08521_,4.92
_08554_,4.92
_08909_,4.92
_09008_,4.92
_09190_,4.92
_09193_,4.92
_09742_,4.92
_09823_,4.92
_10241_,4.92
_10548_,4.92
_10979_,4.92
_11054_,4.92
_11131_,4.92
_11727_,4.92
_12028_,4.92
_12035_,4.92
_12510_,4.92
_12613_,4.92
_12736_,4.92
net729,4.92
_04981_,4.91
_00357_,4.9
_00483_,4.9
_01341_,4.9
_04879_,4.9
_05439_,4.9
_05493_,4.9
_06483_,4.9
_06774_,4.9
_08444_,4.9
_09071_,4.9
_11984_,4.9
_00028_,4.88
_00090_,4.88
_00109_,4.88
_00268_,4.88
_00309_,4.88
_00781_,4.88
_01081_,4.88
_04070_,4.88
_04254_,4.88
_04448_,4.88
_04855_,4.88
_05571_,4.88
_05681_,4.88
_06096_,4.88
_06287_,4.88
_06312_,4.88
_08721_,4.88
_08903_,4.88
_08966_,4.88
_09010_,4.88
_09121_,4.88
_10405_,4.88
_10657_,4.88
_10827_,4.88
_11011_,4.88
_11646_,4.88
_12173_,4.88
_12228_,4.88
_12870_,4.88
u_multiplier.partial_carry\[81\],4.88
_02132_,4.875
Aligned_C[65],4.85
ProdASC[19],4.85
ProdASC[59],4.85
net884,4.85
partial_products_carry[56],4.85
partial_products_carry[76],4.85
partial_products_carry[99],4.85
partial_products_sum[105],4.85
partial_products_sum[23],4.85
partial_products_sum[38],4.85
partial_products_sum[3],4.85
partial_products_sum[73],4.85
net926,4.85
_01947_,4.845
_00895_,4.84
_07461_,4.84
_01688_,4.82
_01819_,4.82
_02002_,4.82
_02024_,4.82
_04036_,4.82
_04210_,4.82
_04232_,4.82
_04468_,4.82
_04672_,4.82
_04725_,4.82
_05136_,4.82
_06618_,4.82
_07220_,4.82
_07541_,4.82
_08247_,4.82
_08269_,4.82
_08300_,4.82
_09099_,4.82
_09473_,4.82
_10366_,4.82
_10453_,4.82
_10606_,4.82
_10897_,4.82
_10927_,4.82
_11139_,4.82
_11175_,4.82
_12006_,4.82
net962,4.82
_01523_,4.81
_05189_,4.81
_00036_,4.8
_00458_,4.8
_00633_,4.8
_00678_,4.8
_00758_,4.8
_00836_,4.8
_00917_,4.8
_00961_,4.8
_00967_,4.8
_01131_,4.8
_01255_,4.8
_01902_,4.8
_01945_,4.8
_02015_,4.8
_02035_,4.8
_03956_,4.8
_04078_,4.8
_04108_,4.8
_04497_,4.8
_04730_,4.8
_04844_,4.8
_04986_,4.8
_05044_,4.8
_05133_,4.8
_05226_,4.8
_05431_,4.8
_05501_,4.8
_05786_,4.8
_05792_,4.8
_05935_,4.8
_06052_,4.8
_06193_,4.8
_06705_,4.8
_06718_,4.8
_06782_,4.8
_07010_,4.8
_07069_,4.8
_07103_,4.8
_07525_,4.8
_07705_,4.8
_07833_,4.8
_07974_,4.8
_07997_,4.8
_08387_,4.8
_08443_,4.8
_08703_,4.8
_08837_,4.8
_08928_,4.8
_08960_,4.8
_09294_,4.8
_09391_,4.8
_09533_,4.8
_09708_,4.8
_09758_,4.8
_10322_,4.8
_10494_,4.8
_10917_,4.8
_10988_,4.8
_11014_,4.8
_11327_,4.8
_11386_,4.8
_11694_,4.8
_11737_,4.8
_11931_,4.8
_11991_,4.8
_12068_,4.8
_12334_,4.8
_12419_,4.8
_12495_,4.8
_12595_,4.8
_12715_,4.8
_12746_,4.8
_12769_,4.8
_12952_,4.8
_00409_,4.78
_05179_,4.78
_06574_,4.78
_07982_,4.78
_09004_,4.78
_09453_,4.78
u_exp_compare.MaxExp\[24\],4.78
_01971_,4.76
_02167_,4.76
_02321_,4.76
_05081_,4.76
_05272_,4.76
_06121_,4.76
_06341_,4.76
_07875_,4.76
_08166_,4.76
_10732_,4.76
_11096_,4.76
_12360_,4.76
_10209_,4.75
_11634_,4.75
A_in[14],4.73
A_in[29],4.73
Aligned_C[76],4.73
C_in[30],4.73
C_in[49],4.73
_01696_,4.7
_02366_,4.7
_03677_,4.7
_03798_,4.7
_08310_,4.7
_08687_,4.7
_10294_,4.7
_10798_,4.7
_10986_,4.7
_13003_,4.7
_01289_,4.69
_00558_,4.68
_04814_,4.68
_06087_,4.68
_06669_,4.68
_06761_,4.68
_07699_,4.68
_08448_,4.68
_09249_,4.68
_09466_,4.68
_10115_,4.68
_10188_,4.68
_10246_,4.68
_10349_,4.68
_10656_,4.68
_11113_,4.68
_11132_,4.68
_11220_,4.68
_12830_,4.68
net938,4.68
_00561_,4.66
_03963_,4.66
_04528_,4.66
_05660_,4.66
_10864_,4.66
_12882_,4.66
_12913_,4.66
_00915_,4.655
C_in[56],4.61
C_in[63],4.61
_08827_,4.61
rst_n,4.61
_01481_,4.6
_02238_,4.6
_03026_,4.6
_06205_,4.6
_06423_,4.6
_09504_,4.6
_11076_,4.6
u_multiplier.dp_c0_lo\[10\],4.6
net975,4.6
_00138_,4.58
_00215_,4.58
_00225_,4.58
_00272_,4.58
_00296_,4.58
_00303_,4.58
_03056_,4.58
_04247_,4.58
_08625_,4.58
_08975_,4.58
_11177_,4.58
u_align.Aligned_C\[82\],4.58
u_exp_compare.MaxExp\[29\],4.58
_00255_,4.56
_00818_,4.56
_02486_,4.56
_05854_,4.56
_06293_,4.56
_06358_,4.56
_07527_,4.56
_08510_,4.56
_08641_,4.56
_08744_,4.56
_09565_,4.56
_10194_,4.56
_10448_,4.56
_10844_,4.56
_11452_,4.56
_11540_,4.56
_12650_,4.56
_12834_,4.56
net913,4.56
_00003_,4.54
_00053_,4.54
_00100_,4.54
_00210_,4.54
_00271_,4.54
_06443_,4.54
_08486_,4.54
_12039_,4.54
_10260_,4.525
_10026_,4.51
_10678_,4.5
_12466_,4.5
_05858_,4.49
_09016_,4.49
_10763_,4.49
_00422_,4.48
_00668_,4.48
_00727_,4.48
_00792_,4.48
_01035_,4.48
_01250_,4.48
_01554_,4.48
_01675_,4.48
_01701_,4.48
_01704_,4.48
_02138_,4.48
_02141_,4.48
_02213_,4.48
_02429_,4.48
_02435_,4.48
_04579_,4.48
_04821_,4.48
_04993_,4.48
_05024_,4.48
_05586_,4.48
_05889_,4.48
_06129_,4.48
_06471_,4.48
_06546_,4.48
_06706_,4.48
_06976_,4.48
_07033_,4.48
_07073_,4.48
_07189_,4.48
_07240_,4.48
_07349_,4.48
_07432_,4.48
_07617_,4.48
_07863_,4.48
_08115_,4.48
_08200_,4.48
_08306_,4.48
_08429_,4.48
_08629_,4.48
_08948_,4.48
_09019_,4.48
_09421_,4.48
_09662_,4.48
_09686_,4.48
_09724_,4.48
_10196_,4.48
_10335_,4.48
_11036_,4.48
_11109_,4.48
_11208_,4.48
_11410_,4.48
_11444_,4.48
_12121_,4.48
_12375_,4.48
_12377_,4.48
_12835_,4.48
_12979_,4.48
net944,4.48
_00080_,4.46
_00112_,4.46
_00213_,4.46
_00294_,4.46
_00599_,4.46
_00687_,4.46
_00813_,4.46
_00866_,4.46
_00951_,4.46
_01096_,4.46
_01264_,4.46
_01516_,4.46
_01683_,4.46
_02044_,4.46
_02187_,4.46
_02237_,4.46
_02254_,4.46
_03228_,4.46
_03868_,4.46
_03985_,4.46
_04276_,4.46
_05159_,4.46
_05409_,4.46
_05482_,4.46
_05799_,4.46
_06047_,4.46
_06857_,4.46
_06933_,4.46
_07318_,4.46
_07356_,4.46
_07426_,4.46
_07430_,4.46
_07658_,4.46
_07664_,4.46
_08012_,4.46
_08039_,4.46
_08362_,4.46
_08637_,4.46
_09375_,4.46
_09548_,4.46
_09641_,4.46
_10513_,4.46
_10794_,4.46
_11586_,4.46
_11889_,4.46
_12114_,4.46
_12202_,4.46
_12243_,4.46
_12370_,4.46
_12521_,4.46
_12548_,4.46
_12692_,4.46
_12744_,4.46
_12854_,4.46
_12864_,4.46
_12921_,4.46
_13000_,4.46
u_exp_compare.ProdASC\[42\],4.46
u_multiplier.dp_c0_hi\[35\],4.46
u_multiplier.partial_carry\[97\],4.46
u_multiplier.partial_sum\[81\],4.46
net941,4.46
_00029_,4.44
_00639_,4.44
_03443_,4.44
_05550_,4.44
_06612_,4.44
_06666_,4.44
_08796_,4.44
_09673_,4.44
_10239_,4.44
_10851_,4.44
_11216_,4.44
_00125_,4.42
_00220_,4.42
_00352_,4.42
_00384_,4.42
_00500_,4.42
_01385_,4.42
_01982_,4.42
_02241_,4.42
_03010_,4.42
_03894_,4.42
_04179_,4.42
_04331_,4.42
_04454_,4.42
_04776_,4.42
_05049_,4.42
_05185_,4.42
_06044_,4.42
_07467_,4.42
_09219_,4.42
_09816_,4.42
_10061_,4.42
_10733_,4.42
_11982_,4.42
_12062_,4.42
u_multiplier.dp_c0_hi\[31\],4.42
u_multiplier.partial_sum\[50\],4.42
_05803_,4.4
_06239_,4.395
A_in[22],4.39
Aligned_C[100],4.39
Aligned_C[25],4.39
Aligned_C[46],4.39
Aligned_C[72],4.39
Aligned_C[8],4.39
B_in[18],4.39
B_in[40],4.39
B_in[56],4.39
ExpDiff[29],4.39
MaxExp[26],4.39
MaxExp[6],4.39
ProdASC[15],4.39
ProdASC[23],4.39
Sign_C[1],4.39
partial_products_carry[34],4.39
partial_products_carry[61],4.39
partial_products_sum[109],4.39
partial_products_sum[16],4.39
partial_products_sum[37],4.39
partial_products_sum[72],4.39
partial_products_sum[88],4.39
_00362_,4.36
_00414_,4.36
_00658_,4.36
_02453_,4.36
_04134_,4.36
_04225_,4.36
_04294_,4.36
_04320_,4.36
_04358_,4.36
_04372_,4.36
_04501_,4.36
_04517_,4.36
_05060_,4.36
_05079_,4.36
_05711_,4.36
_06841_,4.36
_06897_,4.36
_07059_,4.36
_07788_,4.36
_08101_,4.36
_08188_,4.36
_08648_,4.36
_09498_,4.36
_09959_,4.36
_10340_,4.36
_10697_,4.36
_10915_,4.36
_11187_,4.36
_11391_,4.36
_11753_,4.36
_12383_,4.36
_12471_,4.36
_12651_,4.36
_12899_,4.36
_13008_,4.36
_12661_,4.355
_00174_,4.34
_00864_,4.34
_00868_,4.34
_00894_,4.34
_00919_,4.34
_01265_,4.34
_01304_,4.34
_01309_,4.34
_01336_,4.34
_01415_,4.34
_01669_,4.34
_01823_,4.34
_02072_,4.34
_02102_,4.34
_02276_,4.34
_02583_,4.34
_02779_,4.34
_04060_,4.34
_04192_,4.34
_04212_,4.34
_04273_,4.34
_04473_,4.34
_04490_,4.34
_04793_,4.34
_04813_,4.34
_04864_,4.34
_04998_,4.34
_05445_,4.34
_05934_,4.34
_06027_,4.34
_06418_,4.34
_06576_,4.34
_06697_,4.34
_06849_,4.34
_07272_,4.34
_07364_,4.34
_07395_,4.34
_07440_,4.34
_07807_,4.34
_07878_,4.34
_08009_,4.34
_08051_,4.34
_08265_,4.34
_08408_,4.34
_08464_,4.34
_08549_,4.34
_08670_,4.34
_08770_,4.34
_09017_,4.34
_09164_,4.34
_09298_,4.34
_09388_,4.34
_09581_,4.34
_09743_,4.34
_09799_,4.34
_09929_,4.34
_09990_,4.34
_10042_,4.34
_10100_,4.34
_10134_,4.34
_10321_,4.34
_10372_,4.34
_10422_,4.34
_10467_,4.34
_10481_,4.34
_10596_,4.34
_10753_,4.34
_10867_,4.34
_10935_,4.34
_11007_,4.34
_11127_,4.34
_11169_,4.34
_11326_,4.34
_11358_,4.34
_11413_,4.34
_11457_,4.34
_11529_,4.34
_11553_,4.34
_11715_,4.34
_12014_,4.34
_12116_,4.34
_12257_,4.34
_12328_,4.34
_12553_,4.34
_12563_,4.34
_12581_,4.34
_12806_,4.34
_12809_,4.34
_12858_,4.34
_12991_,4.34
_13005_,4.34
u_align.Aligned_C\[104\],4.34
net907,4.34
u_multiplier.dp_c0_hi\[51\],4.34
net617,4.34
net1035,4.34
_01998_,4.32
_02687_,4.32
_08454_,4.32
_11179_,4.32
_11316_,4.32
_00304_,4.305
_07882_,4.29
_01491_,4.28
A_in[34],4.27
C_in[19],4.27
_12185_,4.27
_00721_,4.24
_03773_,4.24
_04209_,4.24
_05983_,4.24
_06734_,4.24
_06892_,4.24
_07210_,4.24
_10069_,4.24
_10727_,4.24
_10738_,4.24
_11519_,4.24
_00152_,4.22
_00638_,4.22
_01377_,4.22
_01545_,4.22
_01894_,4.22
_02401_,4.22
_02434_,4.22
_02525_,4.22
_03994_,4.22
_05354_,4.22
_05529_,4.22
_07338_,4.22
_07409_,4.22
_08203_,4.22
_08323_,4.22
_08701_,4.22
_09106_,4.22
_09890_,4.22
_10195_,4.22
_12151_,4.22
_12986_,4.22
_13006_,4.22
net267,4.22
net526,4.22
net651,4.22
_11042_,4.215
_04786_,4.2
_10346_,4.2
_05691_,4.155
_00474_,4.14
_00684_,4.14
_00974_,4.14
_01698_,4.14
_02183_,4.14
_02462_,4.14
_03040_,4.14
_03536_,4.14
_05294_,4.14
_05816_,4.14
_07064_,4.14
_08151_,4.14
_08340_,4.14
_09629_,4.14
_10362_,4.14
_11292_,4.14
_11764_,4.14
_11845_,4.14
_12043_,4.14
_00120_,4.12
_00158_,4.12
_00195_,4.12
_00235_,4.12
_00253_,4.12
_00273_,4.12
_00297_,4.12
_00471_,4.12
_01041_,4.12
_03285_,4.12
_08255_,4.12
_08632_,4.12
_08722_,4.12
_09036_,4.12
_12721_,4.12
u_multiplier.partial_carry\[50\],4.12
u_multiplier.partial_carry\[88\],4.12
net278,4.12
net477,4.12
_01860_,4.1
_04846_,4.1
_06827_,4.1
_06993_,4.1
_09904_,4.1
_11620_,4.1
_11711_,4.1
_12059_,4.1
_12072_,4.1
_12262_,4.1
u_align.Aligned_C\[98\],4.1
_00761_,4.09
_03971_,4.09
_05232_,4.08
_09487_,4.08
_08519_,4.04
_06879_,4.03
_00054_,4.02
_00136_,4.02
_00265_,4.02
_00321_,4.02
_00430_,4.02
_00447_,4.02
_00698_,4.02
_01141_,4.02
_01737_,4.02
_01812_,4.02
_02160_,4.02
_03575_,4.02
_04874_,4.02
_05722_,4.02
_06079_,4.02
_06319_,4.02
_06609_,4.02
_07398_,4.02
_07621_,4.02
_07675_,4.02
_07837_,4.02
_08006_,4.02
_08132_,4.02
_08525_,4.02
_08965_,4.02
_09258_,4.02
_09359_,4.02
_09385_,4.02
_09945_,4.02
_10202_,4.02
_10440_,4.02
_10573_,4.02
_10699_,4.02
_10720_,4.02
_10808_,4.02
_10853_,4.02
_11347_,4.02
_11571_,4.02
_11656_,4.02
_12031_,4.02
_12263_,4.02
_12604_,4.02
_12633_,4.02
net501,4.02
_00074_,4.005
_00196_,4
_00216_,4
_00373_,4
_00691_,4
_00740_,4
_00745_,4
_00805_,4
_01032_,4
_01083_,4
_01674_,4
_01719_,4
_01810_,4
_01875_,4
_01981_,4
_03156_,4
_03449_,4
_04257_,4
_04285_,4
_04397_,4
_04527_,4
_04533_,4
_04628_,4
_04736_,4
_05020_,4
_05052_,4
_05093_,4
_05140_,4
_05200_,4
_05284_,4
_05299_,4
_05876_,4
_06013_,4
_06082_,4
_06156_,4
_06385_,4
_06434_,4
_06901_,4
_07058_,4
_07487_,4
_07561_,4
_07712_,4
_07800_,4
_08257_,4
_08927_,4
_08953_,4
_09267_,4
_09415_,4
_09616_,4
_09726_,4
_10266_,4
_10312_,4
_10452_,4
_10577_,4
_11073_,4
_11084_,4
_11167_,4
_11242_,4
_11451_,4
_11689_,4
_11840_,4
_11939_,4
_12484_,4
_12514_,4
_12568_,4
_12815_,4
_12930_,4
_12953_,4
u_exp_compare.MaxExp\[22\],4
u_exp_compare.MaxExp\[25\],4
net898,4
u_multiplier.dp_c0_hi\[49\],4
u_multiplier.partial_sum\[40\],4
net943,4
net947,4
_00206_,3.98
_00301_,3.98
_01151_,3.98
_01821_,3.98
_03113_,3.98
_03198_,3.98
_04405_,3.98
_06054_,3.98
_06674_,3.98
_07048_,3.98
_07261_,3.98
_08282_,3.98
_09460_,3.98
Aligned_C[161],3.93
Aligned_C[16],3.93
Aligned_C[89],3.93
C_in[8],3.93
ExpDiff[24],3.93
MaxExp[22],3.93
net880,3.93
partial_products_carry[75],3.93
net869,3.93
partial_products_sum[61],3.93
_00417_,3.9
_01242_,3.9
_01749_,3.9
_01785_,3.9
_04202_,3.9
_04363_,3.9
_04428_,3.9
_04463_,3.9
_05457_,3.9
_07859_,3.9
_07921_,3.9
_08229_,3.9
_08599_,3.9
_08675_,3.9
_09260_,3.9
_10575_,3.9
_11536_,3.9
_00405_,3.88
_00679_,3.88
_00986_,3.88
_01105_,3.88
_01664_,3.88
_01830_,3.88
_01925_,3.88
_01949_,3.88
_01979_,3.88
_02100_,3.88
_02263_,3.88
_02283_,3.88
_02405_,3.88
_02413_,3.88
_02451_,3.88
_03720_,3.88
_03740_,3.88
_04125_,3.88
_04148_,3.88
_04182_,3.88
_04241_,3.88
_04271_,3.88
_04387_,3.88
_04423_,3.88
_04493_,3.88
_04539_,3.88
_05160_,3.88
_05443_,3.88
_05553_,3.88
_05606_,3.88
_05744_,3.88
_05929_,3.88
_05982_,3.88
_06199_,3.88
_06285_,3.88
_06301_,3.88
_06864_,3.88
_07425_,3.88
_07481_,3.88
_07773_,3.88
_07936_,3.88
_08286_,3.88
_08304_,3.88
_08479_,3.88
_08664_,3.88
_08719_,3.88
_08924_,3.88
_09039_,3.88
_09368_,3.88
_09441_,3.88
_09612_,3.88
_09846_,3.88
_09954_,3.88
_09977_,3.88
_10398_,3.88
_10466_,3.88
_10564_,3.88
_10739_,3.88
_10770_,3.88
_10806_,3.88
_10845_,3.88
_10850_,3.88
_10883_,3.88
_11005_,3.88
_11605_,3.88
_11741_,3.88
_11906_,3.88
_12109_,3.88
_12145_,3.88
_12196_,3.88
_12269_,3.88
_12345_,3.88
_12593_,3.88
_12701_,3.88
_12811_,3.88
net909,3.88
u_multiplier.dp_c0_hi\[39\],3.88
net299,3.88
net446,3.88
net929,3.88
net952,3.88
_00173_,3.86
_00122_,3.845
_00230_,3.845
_05406_,3.81
_04825_,3.79
_01660_,3.78
_06676_,3.78
_00114_,3.76
_01732_,3.76
_04795_,3.76
_07908_,3.76
_09970_,3.76
_10020_,3.76
_11204_,3.76
_12530_,3.76
net414,3.76
_03981_,3.74
_08902_,3.74
_00055_,3.705
_01584_,3.68
_02130_,3.68
_04167_,3.68
_04936_,3.68
_05506_,3.68
_05700_,3.68
_05794_,3.68
_05922_,3.68
_06355_,3.68
_06620_,3.68
_07831_,3.68
_09961_,3.68
_10225_,3.68
_11422_,3.68
_11598_,3.68
_11849_,3.68
_12057_,3.68
_12400_,3.68
_12818_,3.68
net193,3.68
