net,length_um
_08697_,10.68
_09982_,10.68
_10694_,10.68
_13096_,10.68
_13714_,10.68
_14855_,10.68
_17667_,10.68
A_in[7],10.66
_03047_,10.66
_03896_,10.66
_03956_,10.66
_04594_,10.66
_04670_,10.66
_05375_,10.66
_05701_,10.66
_06756_,10.66
_06845_,10.66
_09577_,10.66
_09874_,10.66
_10318_,10.66
_10512_,10.66
_13435_,10.66
_15494_,10.66
_18167_,10.66
_18510_,10.66
_19978_,10.66
_20053_,10.66
_20313_,10.66
_17900_,10.65
u_stage1.partial_products_sum_w\[69\],10.645
_02766_,10.64
_03983_,10.64
_06736_,10.64
_07198_,10.64
_07488_,10.64
_07569_,10.64
_08401_,10.64
_08492_,10.64
_10701_,10.64
_12540_,10.64
_12836_,10.64
_12960_,10.64
_15312_,10.64
_16093_,10.64
_06994_,10.635
_04006_,10.62
_04009_,10.62
_04761_,10.62
_06788_,10.62
_07800_,10.62
_09353_,10.62
_10542_,10.62
_10824_,10.62
_11850_,10.62
_16432_,10.62
_18237_,10.62
_19856_,10.62
_20709_,10.62
_07413_,10.61
u_stage1.Aligned_C_w\[17\],10.605
_04269_,10.6
_07463_,10.6
_07791_,10.6
_08680_,10.6
_10139_,10.6
_11481_,10.6
_12715_,10.6
_14387_,10.6
_15550_,10.6
_15625_,10.6
_20408_,10.6
u_stage1.u_multiplier.dp_c0_hi\[19\],10.6
_13614_,10.59
_02426_,10.58
_04596_,10.58
_09498_,10.58
_12762_,10.58
u_stage1.partial_products_carry\[20\],10.58
u_stage1.partial_products_sum_w\[47\],10.58
Result_out[13],10.56
Result_out[18],10.56
_04934_,10.56
_08205_,10.56
_09146_,10.56
_12957_,10.56
_14497_,10.56
_16808_,10.56
_17485_,10.56
_17681_,10.56
_10479_,10.55
_01890_,10.54
_03088_,10.54
_08821_,10.54
_10340_,10.54
_11263_,10.54
_13178_,10.54
_13513_,10.54
_13775_,10.54
_14468_,10.54
_17664_,10.54
_18643_,10.54
_20413_,10.54
_21273_,10.54
_20210_,10.535
_01221_,10.52
_01696_,10.52
_01715_,10.52
_02378_,10.52
_02928_,10.52
_03274_,10.52
_03950_,10.52
_06284_,10.52
_07235_,10.52
_08690_,10.52
_14406_,10.52
_15010_,10.52
_20993_,10.52
u_stage1.u_multiplier.dp_c0_hi\[28\],10.52
_02864_,10.515
_10606_,10.51
_01077_,10.5
_03548_,10.5
_03917_,10.5
_04218_,10.5
_05187_,10.5
_06490_,10.5
_07029_,10.5
_07743_,10.5
_08733_,10.5
_09078_,10.5
_09170_,10.5
_09373_,10.5
_10264_,10.5
_12473_,10.5
_14015_,10.5
_14941_,10.5
_16696_,10.5
_17633_,10.5
_20929_,10.5
u_stage1.partial_products_carry\[43\],10.5
u_stage1.u_multiplier.dp_c0_hi\[0\],10.5
u_stage3.Sum\[127\],10.5
_01216_,10.48
_03958_,10.48
_05583_,10.48
_07046_,10.48
_08620_,10.48
_09294_,10.48
_12456_,10.48
_14858_,10.465
_00846_,10.46
_06110_,10.46
_07850_,10.46
_10168_,10.46
_10297_,10.46
_10797_,10.46
_10818_,10.46
_12469_,10.46
_15882_,10.46
_16295_,10.46
_20650_,10.46
u_stage4.Result_comb\[9\],10.46
_02080_,10.455
_10356_,10.455
_03077_,10.44
_03745_,10.44
_04917_,10.44
_05494_,10.44
_06307_,10.44
_06451_,10.44
_07575_,10.44
_09380_,10.44
_14530_,10.44
_14878_,10.44
_15870_,10.44
_17510_,10.44
_17990_,10.44
u_stage1.MaxExp_w\[19\],10.44
u_stage1.partial_products_sum_w\[72\],10.44
u_stage4.Result_comb\[43\],10.44
_17618_,10.435
_00910_,10.42
_03639_,10.42
_04674_,10.42
_05657_,10.42
_05827_,10.42
_07240_,10.42
_07271_,10.42
_07860_,10.42
_08309_,10.42
_10357_,10.42
_12019_,10.42
_16990_,10.42
_17697_,10.42
_18317_,10.42
_20057_,10.42
_20800_,10.42
u_stage1.Aligned_C_w\[50\],10.42
u_stage3.Sum\[70\],10.42
net658,10.42
_09118_,10.41
_00008_,10.4
_00269_,10.4
_01669_,10.4
_01740_,10.4
_02335_,10.4
_02920_,10.4
_03668_,10.4
_07931_,10.4
_08413_,10.4
_08694_,10.4
_10252_,10.4
_10581_,10.4
_11005_,10.4
_12271_,10.4
_12688_,10.4
_13813_,10.4
_14206_,10.4
_15195_,10.4
_18182_,10.4
_20600_,10.4
_03789_,10.38
_03833_,10.38
_09877_,10.38
_11001_,10.38
_15487_,10.38
_20588_,10.38
_20964_,10.38
u_stage1.Aligned_C\[16\],10.38
u_stage1.B_reg\[6\],10.38
u_stage3.Add_Rslt_mag\[47\],10.38
_01994_,10.36
_05447_,10.36
_10383_,10.36
_10828_,10.36
_11138_,10.36
_14285_,10.36
_19975_,10.36
net531,10.36
_02741_,10.35
_01281_,10.34
_01603_,10.34
_01693_,10.34
_02723_,10.34
_02853_,10.34
_04726_,10.34
_08218_,10.34
_09511_,10.34
_09718_,10.34
_12656_,10.34
_15326_,10.34
_16776_,10.34
_16983_,10.34
net637,10.34
_00189_,10.32
_01360_,10.32
_01437_,10.32
_02371_,10.32
_02593_,10.32
_03658_,10.32
_03762_,10.32
_05018_,10.32
_05759_,10.32
_06430_,10.32
_06505_,10.32
_08403_,10.32
_08560_,10.32
_09320_,10.32
_14516_,10.32
_14864_,10.32
_15293_,10.32
_18547_,10.32
net275,10.32
_01975_,10.3
_05386_,10.3
_08996_,10.3
_09809_,10.3
_10199_,10.3
_10270_,10.3
_10405_,10.3
_10811_,10.3
_18270_,10.3
_18617_,10.3
_20152_,10.3
net562,10.3
_03887_,10.295
_17530_,10.295
_00575_,10.285
_03388_,10.28
_03927_,10.28
_04130_,10.28
_05054_,10.28
_05166_,10.28
_05647_,10.28
_05788_,10.28
_06685_,10.28
_07852_,10.28
_08067_,10.28
_08069_,10.28
_08149_,10.28
_09261_,10.28
_09503_,10.28
_09505_,10.28
_10835_,10.28
_10843_,10.28
_11404_,10.28
_13145_,10.28
_13589_,10.28
_13721_,10.28
_14105_,10.28
_16140_,10.28
_16394_,10.28
_20208_,10.28
_21043_,10.28
u_stage1.u_multiplier.dp_c0_hi\[23\],10.28
_00682_,10.26
_06388_,10.26
_08665_,10.26
_09318_,10.26
_14668_,10.26
_14677_,10.26
_17290_,10.26
_17607_,10.26
_18571_,10.26
u_stage1.Aligned_C_w\[34\],10.245
_01710_,10.24
_04939_,10.24
_07398_,10.24
_07957_,10.24
_08098_,10.24
_09676_,10.24
_09848_,10.24
_11035_,10.24
_15194_,10.24
_15845_,10.24
_16760_,10.24
_18565_,10.24
_18921_,10.24
_19308_,10.24
net487,10.24
_10680_,10.23
_05371_,10.22
_05530_,10.22
_06478_,10.22
_08800_,10.22
_08894_,10.22
_13469_,10.22
_13717_,10.22
_17005_,10.22
u_stage1.partial_products_sum_w\[19\],10.22
_15981_,10.21
A_in[18],10.2
A_in[25],10.2
A_in[28],10.2
A_in[2],10.2
A_in[49],10.2
A_in[4],10.2
A_in[55],10.2
A_in[60],10.2
A_in[63],10.2
A_in[8],10.2
B_in[0],10.2
B_in[10],10.2
B_in[35],10.2
B_in[36],10.2
B_in[42],10.2
B_in[48],10.2
B_in[5],10.2
C_in[1],10.2
C_in[2],10.2
C_in[30],10.2
C_in[39],10.2
C_in[41],10.2
C_in[42],10.2
C_in[56],10.2
C_in[58],10.2
_02128_,10.2
_06143_,10.2
_07420_,10.2
_08795_,10.2
_09277_,10.2
_09548_,10.2
_11535_,10.2
_12533_,10.2
_13406_,10.2
_15402_,10.2
_16158_,10.2
_16869_,10.2
_20261_,10.2
_21156_,10.2
net540,10.2
net549,10.2
net566,10.2
_01452_,10.18
_02220_,10.18
_02893_,10.18
_06503_,10.18
_06602_,10.18
_08946_,10.18
_12910_,10.18
_13297_,10.18
_14986_,10.18
_15132_,10.18
_15895_,10.18
_18081_,10.18
_18227_,10.18
_20835_,10.18
_08270_,10.175
_02840_,10.17
_03293_,10.17
_13003_,10.165
_01035_,10.16
_01539_,10.16
_01621_,10.16
_01842_,10.16
_04263_,10.16
_05133_,10.16
_05486_,10.16
_06976_,10.16
_07555_,10.16
_07894_,10.16
_08723_,10.16
_09173_,10.16
_09331_,10.16
_12961_,10.16
_18003_,10.16
_18633_,10.16
_20078_,10.16
_20158_,10.16
_20200_,10.16
u_stage1.Aligned_C_w\[130\],10.16
u_stage3.Sum\[65\],10.16
_01543_,10.14
_02707_,10.14
_08751_,10.14
_08822_,10.14
_15174_,10.14
_15599_,10.14
_19105_,10.14
u_stage1.ProdASC_w\[34\],10.14
_08029_,10.13
_01444_,10.12
_01830_,10.12
_04085_,10.12
_07200_,10.12
_07497_,10.12
_08779_,10.12
_10913_,10.12
_11889_,10.12
_15556_,10.12
_16906_,10.12
_17720_,10.12
_17937_,10.12
_20707_,10.12
u_stage1.Aligned_C\[87\],10.12
u_stage1.partial_products_carry_w\[18\],10.12
u_stage1.partial_products_sum_w\[32\],10.12
u_stage1.partial_products_sum_w\[55\],10.12
_05999_,10.1
_07191_,10.1
_08536_,10.1
_12913_,10.1
_13218_,10.1
_18333_,10.1
_18498_,10.1
net552,10.1
_02644_,10.08
_03637_,10.08
_05076_,10.08
_06171_,10.08
_08110_,10.08
_09347_,10.08
_10690_,10.08
_11518_,10.08
_19060_,10.08
_17590_,10.075
_01148_,10.06
_01484_,10.06
_02567_,10.06
_04585_,10.06
_04821_,10.06
_06259_,10.06
_06564_,10.06
_14813_,10.06
u_stage1.partial_products_carry_w\[25\],10.06
_04685_,10.05
_01971_,10.04
_03482_,10.04
_03567_,10.04
_04226_,10.04
_04450_,10.04
_04936_,10.04
_05271_,10.04
_07391_,10.04
_08411_,10.04
_12687_,10.04
_14316_,10.04
_15462_,10.04
_17995_,10.04
_18121_,10.04
_18173_,10.04
_20306_,10.04
u_stage1.u_multiplier.dp_c0_hi\[18\],10.04
net270,10.04
_17311_,10.035
_07771_,10.03
_00267_,10.02
_02774_,10.02
_04573_,10.02
_06998_,10.02
_09162_,10.02
_15384_,10.02
_12405_,10.015
_01540_,10
_01665_,10
_04766_,10
_05694_,10
_07921_,10
_12399_,10
_14850_,10
_15788_,10
_16638_,10
_20792_,10
_02515_,9.98
_04014_,9.98
_04064_,9.98
_06519_,9.98
_15319_,9.98
_17232_,9.98
_18092_,9.98
net761,9.98
_13059_,9.975
_09198_,9.97
_01620_,9.96
_01667_,9.96
_02074_,9.96
_02553_,9.96
_02661_,9.96
_03641_,9.96
_04050_,9.96
_04268_,9.96
_04891_,9.96
_05877_,9.96
_06716_,9.96
_06884_,9.96
_06983_,9.96
_07377_,9.96
_07519_,9.96
_07541_,9.96
_07627_,9.96
_08917_,9.96
_11882_,9.96
_14095_,9.96
_14455_,9.96
_15296_,9.96
_17293_,9.96
_20073_,9.96
_20122_,9.96
_21097_,9.96
u_stage1.u_multiplier.dp_c0_hi\[13\],9.96
_07349_,9.95
_20609_,9.95
_00675_,9.94
_02896_,9.94
_03932_,9.94
_04095_,9.94
_04575_,9.94
_07303_,9.94
_08132_,9.94
_08460_,9.94
_09878_,9.94
_10280_,9.94
_10367_,9.94
_11836_,9.94
_12289_,9.94
_12513_,9.94
_14851_,9.94
_15177_,9.94
_17575_,9.94
_19685_,9.94
u_stage1.partial_products_carry\[85\],9.94
_02169_,9.925
_00178_,9.92
_01131_,9.92
_01171_,9.92
_04125_,9.92
_05445_,9.92
_06063_,9.92
_06508_,9.92
_06528_,9.92
_10618_,9.92
_10884_,9.92
_14618_,9.92
_15181_,9.92
u_stage1.u_multiplier.dp_c0_hi\[6\],9.92
u_stage1.u_multiplier.dp_c0_lo\[42\],9.92
_05988_,9.9
_06613_,9.9
_06917_,9.9
_08118_,9.9
_08347_,9.9
_10032_,9.9
_10487_,9.9
_12737_,9.9
_14799_,9.9
_14923_,9.9
_17499_,9.9
_19177_,9.9
_20191_,9.9
_20260_,9.9
C_in[7],9.89
_00974_,9.88
_01081_,9.88
_03530_,9.88
_04950_,9.88
_06325_,9.88
_09352_,9.88
_10077_,9.88
_11427_,9.88
_12125_,9.88
_13778_,9.88
_19548_,9.88
_18040_,9.865
_00279_,9.86
_01466_,9.86
_01859_,9.86
_02214_,9.86
_02397_,9.86
_02874_,9.86
_03893_,9.86
_04381_,9.86
_06276_,9.86
_06314_,9.86
_06422_,9.86
_06550_,9.86
_06604_,9.86
_07074_,9.86
_08944_,9.86
_09447_,9.86
_09690_,9.86
_11250_,9.86
_13615_,9.86
_14536_,9.86
_14984_,9.86
_15584_,9.86
_15715_,9.86
_16634_,9.86
_16858_,9.86
_18147_,9.86
_19990_,9.86
net776,9.86
_17544_,9.855
_01003_,9.84
_01389_,9.84
_01782_,9.84
_02672_,9.84
_03025_,9.84
_04278_,9.84
_05050_,9.84
_06196_,9.84
_07483_,9.84
_08722_,9.84
_09726_,9.84
_09763_,9.84
_10250_,9.84
_17511_,9.84
_17752_,9.84
_17947_,9.84
_19711_,9.84
u_stage1.partial_products_carry\[69\],9.84
u_stage1.u_multiplier.dp_c0_lo\[35\],9.84
_06617_,9.835
_01064_,9.82
_01362_,9.82
_01372_,9.82
_02245_,9.82
_02733_,9.82
_02818_,9.82
_04228_,9.82
_04482_,9.82
_04815_,9.82
_05481_,9.82
_05933_,9.82
_06373_,9.82
_06909_,9.82
_08832_,9.82
_09539_,9.82
_09592_,9.82
_10279_,9.82
_10632_,9.82
_10796_,9.82
_12879_,9.82
_12994_,9.82
_13355_,9.82
_13436_,9.82
_14588_,9.82
_14736_,9.82
_15280_,9.82
_16306_,9.82
_16707_,9.82
_16967_,9.82
_17117_,9.82
_18521_,9.82
_21126_,9.82
_21236_,9.82
u_stage1.partial_products_carry\[78\],9.82
_00618_,9.8
_02443_,9.8
_02829_,9.8
_05311_,9.8
_05787_,9.8
_07435_,9.8
_08315_,9.8
_10449_,9.8
_15808_,9.8
_17291_,9.8
_17770_,9.8
_07043_,9.785
_01655_,9.78
_02444_,9.78
_02889_,9.78
_04069_,9.78
_04560_,9.78
_05377_,9.78
_07178_,9.78
_07846_,9.78
_10015_,9.78
_12452_,9.78
_13476_,9.78
_18922_,9.78
_19102_,9.78
_19997_,9.78
u_stage1.Aligned_C_w\[70\],9.78
Prec[2],9.77
_12347_,9.77
_15335_,9.77
C_in[21],9.76
_04134_,9.76
_05518_,9.76
_11018_,9.76
_11149_,9.76
_12525_,9.76
_16719_,9.76
_18304_,9.76
_18574_,9.76
_20458_,9.76
_21195_,9.76
A_in[0],9.74
A_in[21],9.74
A_in[39],9.74
A_in[5],9.74
A_in[9],9.74
B_in[38],9.74
B_in[39],9.74
B_in[41],9.74
B_in[44],9.74
B_in[8],9.74
C_in[0],9.74
C_in[10],9.74
C_in[18],9.74
C_in[20],9.74
C_in[22],9.74
C_in[3],9.74
C_in[60],9.74
_03110_,9.74
_03253_,9.74
_05915_,9.74
_06340_,9.74
_06981_,9.74
_09081_,9.74
_10304_,9.74
_10522_,9.74
_11627_,9.74
_16811_,9.74
_17902_,9.74
_18354_,9.74
_20754_,9.74
u_stage1.Aligned_C_w\[92\],9.74
net272,9.74
_12194_,9.735
_17631_,9.73
_04719_,9.72
_04920_,9.72
_05796_,9.72
_06572_,9.72
_07162_,9.72
_07375_,9.72
_07727_,9.72
_08106_,9.72
_09343_,9.72
_09377_,9.72
_11592_,9.72
_14688_,9.72
_14711_,9.72
_14778_,9.72
_15811_,9.72
_17304_,9.72
_19078_,9.72
_19724_,9.72
net570,9.72
net497,9.72
_16045_,9.71
_00875_,9.7
_02524_,9.7
_02595_,9.7
_03841_,9.7
_04515_,9.7
_04869_,9.7
_04908_,9.7
_06479_,9.7
_07442_,9.7
_07571_,9.7
_07964_,9.7
_08056_,9.7
_08062_,9.7
_10490_,9.7
_11049_,9.7
_14391_,9.7
_14663_,9.7
_14926_,9.7
_14977_,9.7
_15406_,9.7
_17107_,9.7
_17736_,9.7
_18148_,9.7
_20384_,9.7
_20605_,9.7
_21056_,9.7
u_stage1.partial_products_carry\[50\],9.7
u_stage1.partial_products_sum\[27\],9.7
u_stage3.Add_Rslt_mag\[143\],9.7
net713,9.7
_06996_,9.69
_01037_,9.68
_03694_,9.68
_05891_,9.68
_12459_,9.68
_14746_,9.68
_15332_,9.68
_17594_,9.68
_18365_,9.68
_20184_,9.68
_20288_,9.68
_01731_,9.66
_01964_,9.66
_03050_,9.66
_07305_,9.66
_08659_,9.66
_10871_,9.66
_13604_,9.66
_14907_,9.66
u_stage1.partial_products_sum_w\[59\],9.66
_00676_,9.655
Result_out[0],9.64
Result_out[12],9.64
Result_out[1],9.64
Result_out[28],9.64
Result_out[37],9.64
Result_out[43],9.64
Result_out[52],9.64
Result_out[59],9.64
Result_out[9],9.64
Result_sign_out,9.64
_02924_,9.64
_12772_,9.64
_16845_,9.64
_17177_,9.64
_20244_,9.64
_20645_,9.64
_17885_,9.635
_10029_,9.63
_01623_,9.62
_02159_,9.62
_02265_,9.62
_02522_,9.62
_02798_,9.62
_04496_,9.62
_05524_,9.62
_06115_,9.62
_06660_,9.62
_07513_,9.62
_08911_,9.62
_09794_,9.62
_09919_,9.62
_11132_,9.62
_12929_,9.62
_14766_,9.62
_15004_,9.62
_17679_,9.62
_18587_,9.62
_00060_,9.6
_00712_,9.6
_01312_,9.6
_02671_,9.6
_03732_,9.6
_04071_,9.6
_05320_,9.6
_06638_,9.6
_08126_,9.6
_08644_,9.6
_08989_,9.6
_09053_,9.6
_09070_,9.6
_12624_,9.6
_15059_,9.6
_16456_,9.6
_16507_,9.6
_19654_,9.6
_20216_,9.6
u_stage1.Aligned_C_w\[83\],9.585
_01146_,9.58
_01441_,9.58
_03451_,9.58
_06770_,9.58
_07452_,9.58
_07507_,9.58
_09399_,9.58
_09918_,9.58
_10038_,9.58
_10940_,9.58
_12503_,9.58
_14422_,9.58
_14656_,9.58
_14658_,9.58
_14979_,9.58
_15942_,9.58
_17926_,9.58
_18019_,9.58
_18927_,9.58
_19563_,9.58
_19926_,9.58
_20195_,9.58
_04234_,9.56
_05940_,9.56
_17967_,9.56
_20304_,9.56
u_stage1.Aligned_C_w\[122\],9.56
u_stage1.Aligned_C_w\[148\],9.56
u_stage1.partial_products_sum_w\[49\],9.56
_00540_,9.54
_04951_,9.54
_05009_,9.54
_06336_,9.54
_07432_,9.54
_09046_,9.54
_15469_,9.54
_07070_,9.535
_00228_,9.52
_00358_,9.52
_02179_,9.52
_02839_,9.52
_03794_,9.52
_04519_,9.52
_06950_,9.52
_08230_,9.52
_08524_,9.52
_10169_,9.52
_10394_,9.52
_12571_,9.52
_13945_,9.52
_16938_,9.52
_18170_,9.52
_20211_,9.52
u_stage1.partial_products_carry\[59\],9.52
net741,9.52
_01578_,9.5
_01699_,9.5
_02095_,9.5
_02854_,9.5
_02913_,9.5
_03684_,9.5
_06744_,9.5
_07419_,9.5
_07687_,9.5
_08420_,9.5
_08520_,9.5
_12517_,9.5
_14144_,9.5
_16727_,9.5
_18006_,9.5
_19100_,9.5
u_stage3.Sum\[136\],9.5
_06567_,9.495
_00413_,9.48
_01071_,9.48
_01476_,9.48
_02076_,9.48
_03458_,9.48
_04797_,9.48
_05179_,9.48
_06800_,9.48
_06912_,9.48
_07331_,9.48
_08140_,9.48
_08966_,9.48
_09059_,9.48
_09210_,9.48
_09706_,9.48
_10597_,9.48
_10888_,9.48
_11444_,9.48
_12757_,9.48
_14686_,9.48
_14710_,9.48
_15064_,9.48
_15873_,9.48
_16599_,9.48
_17169_,9.48
_17237_,9.48
_19065_,9.48
_21186_,9.48
_00111_,9.46
_01868_,9.46
_01898_,9.46
_02384_,9.46
_04798_,9.46
_04952_,9.46
_06448_,9.46
_07548_,9.46
_07699_,9.46
_07936_,9.46
_09329_,9.46
_14634_,9.46
_20773_,9.46
_21175_,9.46
u_stage1.u_multiplier.dp_c0_hi\[1\],9.46
_00593_,9.44
_02563_,9.44
_02725_,9.44
_03742_,9.44
_04303_,9.44
_05490_,9.44
_09378_,9.44
_09901_,9.44
_11239_,9.44
_12278_,9.44
_12444_,9.44
_13895_,9.44
_16623_,9.44
_19267_,9.44
_04480_,9.435
_15497_,9.435
_01083_,9.42
_05294_,9.42
_06098_,9.42
_07539_,9.42
_08510_,9.42
_12051_,9.42
_12979_,9.42
_13978_,9.42
C_in[47],9.4
_02648_,9.4
_04250_,9.4
_04485_,9.4
_04500_,9.4
_04706_,9.4
_05008_,9.4
_07099_,9.4
_08123_,9.4
_11466_,9.4
_13924_,9.4
_16752_,9.4
_16964_,9.4
_17259_,9.4
_17889_,9.4
_18297_,9.4
_19468_,9.4
_20506_,9.4
_21258_,9.4
net749,9.4
_07835_,9.395
_12243_,9.395
_01186_,9.39
_01582_,9.38
_01834_,9.38
_02291_,9.38
_06036_,9.38
_07120_,9.38
_07334_,9.38
_09339_,9.38
_10206_,9.38
_10841_,9.38
_12026_,9.38
_14211_,9.38
_14712_,9.38
_18575_,9.38
_18917_,9.38
u_stage1.u_multiplier.dp_c0_hi\[8\],9.38
u_stage1.u_multiplier.dp_c0_lo\[39\],9.38
u_stage1.u_multiplier.dp_c0_lo\[44\],9.38
_06312_,9.37
_15052_,9.37
_01917_,9.36
_02592_,9.36
_04028_,9.36
_04112_,9.36
_05376_,9.36
_05884_,9.36
_06801_,9.36
_07361_,9.36
_07892_,9.36
_08053_,9.36
_08609_,9.36
_08857_,9.36
_10230_,9.36
_10436_,9.36
_11148_,9.36
_12448_,9.36
_13839_,9.36
_13897_,9.36
_14274_,9.36
_15050_,9.36
_15380_,9.36
_15465_,9.36
_15624_,9.36
_15687_,9.36
_17623_,9.36
_17700_,9.36
_18372_,9.36
_18625_,9.36
_20213_,9.36
_20443_,9.36
_20533_,9.36
_20982_,9.36
_21303_,9.36
_20590_,9.35
_01128_,9.34
_01473_,9.34
_02141_,9.34
_04098_,9.34
_05318_,9.34
_06432_,9.34
_07152_,9.34
_07208_,9.34
_20560_,9.34
_21021_,9.34
_21107_,9.34
_08501_,9.33
_00089_,9.325
_00541_,9.32
_03965_,9.32
_03992_,9.32
_04526_,9.32
_05307_,9.32
_05736_,9.32
_09054_,9.32
_09713_,9.32
_09945_,9.32
_12621_,9.32
_14505_,9.32
_17956_,9.32
_20140_,9.32
_20555_,9.32
_15017_,9.315
_04388_,9.3
_08088_,9.3
_12882_,9.3
u_stage1.u_multiplier.dp_c0_hi\[12\],9.3
_08010_,9.29
_09828_,9.29
_01173_,9.28
_01431_,9.28
_01777_,9.28
_02691_,9.28
_02990_,9.28
_04854_,9.28
_05270_,9.28
_05714_,9.28
_05871_,9.28
_06985_,9.28
_08259_,9.28
_10027_,9.28
_10523_,9.28
_14128_,9.28
_14988_,9.28
_15719_,9.28
_17112_,9.28
_17246_,9.28
_18085_,9.28
_18568_,9.28
_19743_,9.28
u_stage1.Aligned_C_w\[105\],9.28
net765,9.28
_17621_,9.27
_01238_,9.26
_02082_,9.26
_04970_,9.26
_07149_,9.26
_08351_,9.26
_08633_,9.26
_09474_,9.26
_10299_,9.26
_11972_,9.26
_12308_,9.26
_12774_,9.26
_14651_,9.26
_15749_,9.26
_16356_,9.26
_16856_,9.26
_17001_,9.26
_19091_,9.26
u_stage1.partial_products_sum\[103\],9.26
_00856_,9.25
_13202_,9.25
_01991_,9.24
_02640_,9.24
_03737_,9.24
_03884_,9.24
_06689_,9.24
_07484_,9.24
_07657_,9.24
_09101_,9.24
_09887_,9.24
_10808_,9.24
_13385_,9.24
_14472_,9.24
_14940_,9.24
_18628_,9.24
_20535_,9.24
_21047_,9.24
net486,9.24
_01191_,9.22
_01695_,9.22
_02097_,9.22
_03547_,9.22
_05225_,9.22
_05584_,9.22
_07353_,9.22
_10846_,9.22
_11398_,9.22
_14308_,9.22
_14911_,9.22
_15261_,9.22
_19611_,9.22
_20874_,9.22
_00696_,9.21
_18061_,9.205
_00399_,9.2
_02621_,9.2
_06481_,9.2
_08195_,9.2
_12186_,9.2
_13348_,9.2
_14777_,9.2
_15276_,9.2
_18116_,9.2
_18246_,9.2
net704,9.2
C_in[40],9.18
_00210_,9.18
_03238_,9.18
_03624_,9.18
_06393_,9.18
_06537_,9.18
_08307_,9.18
_15568_,9.18
_18285_,9.18
_20698_,9.18
u_stage1.partial_products_sum_w\[41\],9.18
net545,9.18
_12355_,9.175
_10544_,9.17
_01223_,9.16
_03443_,9.16
_04415_,9.16
_04501_,9.16
_04558_,9.16
_05749_,9.16
_05829_,9.16
_08025_,9.16
_08359_,9.16
_08539_,9.16
_09197_,9.16
_09244_,9.16
_09405_,9.16
_10178_,9.16
_10388_,9.16
_14390_,9.16
_14591_,9.16
_14824_,9.16
_16002_,9.16
_16256_,9.16
_18506_,9.16
_20274_,9.16
_20417_,9.16
_20604_,9.16
_00242_,9.14
_01341_,9.14
_02500_,9.14
_03348_,9.14
_03380_,9.14
_06251_,9.14
_06623_,9.14
_06646_,9.14
_09215_,9.14
_11947_,9.14
_14679_,9.14
_14765_,9.14
_14995_,9.14
_19588_,9.14
u_stage1.partial_products_carry\[57\],9.14
u_stage1.partial_products_carry_w\[39\],9.14
_00917_,9.12
_01017_,9.12
_01480_,9.12
_01865_,9.12
_03362_,9.12
_03827_,9.12
_04455_,9.12
_05385_,9.12
_05443_,9.12
_05641_,9.12
_07316_,9.12
_07600_,9.12
_07790_,9.12
_08332_,9.12
_09040_,9.12
_10244_,9.12
_12457_,9.12
_14694_,9.12
_15348_,9.12
_16416_,9.12
_16921_,9.12
_18512_,9.12
_19255_,9.12
_19973_,9.12
u_stage1.partial_products_carry\[55\],9.12
u_stage1.u_multiplier.dp_c0_lo\[40\],9.12
u_stage3.Add_Rslt_mag\[161\],9.12
_17838_,9.11
_01963_,9.1
_02525_,9.1
_04357_,9.1
_05326_,9.1
_16626_,9.1
u_stage1.Aligned_C_w\[30\],9.1
u_stage1.partial_products_carry_w\[81\],9.1
u_stage1.partial_products_sum_w\[80\],9.1
_20810_,9.09
_03518_,9.08
_09369_,9.08
_10033_,9.08
_14949_,9.08
_18211_,9.08
_20293_,9.08
u_stage1.Aligned_C_w\[55\],9.08
_00001_,9.06
_00095_,9.06
_00764_,9.06
_04912_,9.06
_05145_,9.06
_11338_,9.06
_11860_,9.06
_12904_,9.06
_14106_,9.06
_14854_,9.06
net645,9.06
_01335_,9.04
_01453_,9.04
_03767_,9.04
_04570_,9.04
_04946_,9.04
_05051_,9.04
_05284_,9.04
_05959_,9.04
_06648_,9.04
_08844_,9.04
_10074_,9.04
_10705_,9.04
_14937_,9.04
_16454_,9.04
_17087_,9.04
_18189_,9.04
_18554_,9.04
_18762_,9.04
_20071_,9.04
_20967_,9.04
net542,9.04
net610,9.04
_09788_,9.035
_00011_,9.02
_00592_,9.02
_00906_,9.02
_00939_,9.02
_01332_,9.02
_02339_,9.02
_02469_,9.02
_02544_,9.02
_02817_,9.02
_03570_,9.02
_03895_,9.02
_04911_,9.02
_06091_,9.02
_07927_,9.02
_08317_,9.02
_08776_,9.02
_09427_,9.02
_09528_,9.02
_09776_,9.02
_10758_,9.02
_10776_,9.02
_11368_,9.02
_13114_,9.02
_14138_,9.02
_14522_,9.02
_16855_,9.02
_17309_,9.02
_18577_,9.02
_18879_,9.02
_20492_,9.02
_20516_,9.02
_17294_,9.015
_08433_,9.01
_02858_,9
_03941_,9
_03953_,9
_04097_,9
_05240_,9
_07554_,9
_07821_,9
_13591_,9
_18098_,9
_18528_,9
_21297_,9
u_stage3.Sum\[108\],9
_09993_,8.99
_06850_,8.985
MaxExp_s2_reg\[22\],8.98
_01067_,8.98
_03907_,8.98
_07706_,8.98
_08412_,8.98
_09555_,8.98
_09832_,8.98
_13303_,8.98
_15933_,8.98
_16615_,8.98
_17122_,8.98
Result_out[39],8.96
Result_out[41],8.96
Result_out[48],8.96
_02276_,8.96
_02699_,8.96
